# Loss,rewards
9.825228899717330933e-02,8.157750342935529142e-01
1.196378394961357117e-01,6.666666666666665186e-02
1.073275208473205566e-01,8.327113850086175217e-01
5.900425091385841370e-02,8.660005399738949228e-01
5.394398421049118042e-02,9.824413461860831420e-01
6.780613958835601807e-02,8.819127616788389190e-01
1.129434406757354736e-01,7.528993485937838237e-01
4.562095552682876587e-02,8.516849622290902921e-01
1.033557578921318054e-01,8.646937673168624272e-01
8.150771260261535645e-02,8.664068609909723051e-01
1.052173823118209839e-01,8.666324535735711043e-01
9.790106862783432007e-02,8.666621612387693796e-01
1.027177870273590088e-01,8.666660733592892463e-01
1.104608401656150818e-01,8.666665885356540366e-01
8.395263552665710449e-02,8.327113747732216575e-01
1.092353463172912598e-01,7.993338719626917888e-01
7.345885038375854492e-02,6.842233288843213579e-01
9.758047014474868774e-02,7.014267597855466940e-01
8.045866340398788452e-02,8.160777467419818576e-01
6.902111321687698364e-02,7.971200076090875219e-01
1.164473891258239746e-01,6.839242684949310425e-01
1.110377162694931030e-01,6.689394630586894541e-01
8.925756812095642090e-02,6.669659656967592554e-01
8.661478012800216675e-02,6.667060805335792706e-01
5.927064642310142517e-02,6.666718569701396424e-01
9.933128207921981812e-02,6.666673501634203802e-01
8.189137279987335205e-02,6.666667566744696183e-01
1.331818997859954834e-01,6.666666785195460854e-01
7.354936748743057251e-02,7.824417025210924637e-01
1.298354268074035645e-01,6.819127619232165927e-01
7.719166576862335205e-02,6.686743829144429219e-01
8.138451725244522095e-02,6.669310572836577578e-01
4.763521999120712280e-02,6.667014835380399296e-01
8.564502000808715820e-02,6.666712516044607240e-01
1.225077956914901733e-01,6.666672704444831510e-01
9.659957140684127808e-02,6.666667461765025671e-01
1.272217333316802979e-01,6.666666771370977074e-01
4.258500784635543823e-02,6.666666680454889082e-01
7.881060242652893066e-02,7.824417011417926782e-01
6.149732694029808044e-02,9.134628303286859152e-01
6.435439735651016235e-02,9.307166415796349623e-01
5.898265540599822998e-02,9.329887484110356288e-01
1.019976884126663208e-01,9.824417009602194328e-01
1.240129619836807251e-01,8.819127617176695244e-01
7.530125230550765991e-02,7.528993485938220154e-01
8.837296068668365479e-02,7.016848508016892971e-01
4.150853678584098816e-02,7.003357935887475350e-01
3.239854797720909119e-02,7.000446684959080734e-01
5.211627110838890076e-02,7.000058840089097290e-01
8.045917749404907227e-02,7.000007748556379417e-01
9.919368475675582886e-02,7.000001020386287243e-01
8.387684822082519531e-02,7.333333333333333925e-01
1.166892126202583313e-01,7.333333333333333925e-01
9.221492707729339600e-02,7.333333333333333925e-01
7.001899927854537964e-02,7.333333333333333925e-01
1.501869410276412964e-01,7.333333333371747642e-01
8.573348820209503174e-02,7.333333333338646343e-01
5.596076697111129761e-02,7.333333333334034476e-01
7.659235596656799316e-02,7.333333333333426074e-01
5.890740081667900085e-02,7.333333333333346138e-01
7.282050698995590210e-02,7.333333333333335036e-01
1.172192171216011047e-01,7.333333333333333925e-01
5.675779283046722412e-02,7.333333333333333925e-01
7.187949120998382568e-02,7.333333333333333925e-01
6.800916045904159546e-02,7.333333333333333925e-01
5.674457922577857971e-02,7.333333333333333925e-01
4.783811047673225403e-02,7.333333333333333925e-01
7.349507510662078857e-02,7.333333333333333925e-01
3.430064022541046143e-02,7.333333333333333925e-01
8.238343149423599243e-02,7.333333333333333925e-01
1.242729574441909790e-01,7.333333333333333925e-01
6.761310249567031860e-02,7.333333333333333925e-01
8.058075606822967529e-02,7.333333333333333925e-01
9.689351916313171387e-02,7.333333333333333925e-01
1.018026843667030334e-01,7.333333333333333925e-01
1.083856523036956787e-01,7.000000000000000666e-01
9.551432728767395020e-02,7.000000000000000666e-01
1.450631320476531982e-01,6.666666666666666297e-01
1.002078875899314880e-01,6.666666666666666297e-01
1.061351448297500610e-01,6.666666666666666297e-01
8.058787137269973755e-02,6.666666666666666297e-01
5.519763380289077759e-02,6.666666666666666297e-01
7.519493252038955688e-02,8.327113850086175217e-01
1.154293864965438843e-01,8.660005399738949228e-01
1.921397820115089417e-02,9.824413461860831420e-01
1.176787018775939941e-01,9.976877960071264262e-01
1.139436438679695129e-01,9.996955122319133302e-01
6.385951489210128784e-02,9.999599028453571847e-01
9.198211133480072021e-02,9.999947197162611934e-01
6.324914842844009399e-02,8.842242703604403786e-01
6.463235616683959961e-02,7.532037447936931196e-01
9.687536954879760742e-02,7.359500130318169520e-01
8.111416548490524292e-02,7.336779166681131059e-01
1.373158395290374756e-01,7.333787105626047298e-01
1.093323901295661926e-01,7.333393089355420003e-01
1.000221297144889832e-01,7.333341202439123130e-01
1.118039786815643311e-01,7.333334369594178836e-01
7.856786251068115234e-02,7.333333469795667581e-01
5.413544923067092896e-02,7.333333351303682468e-01
9.621189534664154053e-02,7.333333335699799838e-01
8.222563564777374268e-02,7.333333333644967977e-01
4.016664624214172363e-02,7.333333333374371099e-01
1.210947632789611816e-01,7.000000000000000666e-01
6.853850185871124268e-02,7.333333333333333925e-01
7.499498873949050903e-02,7.333333333333333925e-01
9.738545119762420654e-02,7.000000000000000666e-01
1.169918775558471680e-01,7.333333333333333925e-01
6.210927665233612061e-02,7.333333333333333925e-01
5.804912745952606201e-02,7.333333333333333925e-01
1.042899638414382935e-01,7.333333333333333925e-01
6.493221223354339600e-02,7.333333333333333925e-01
8.295887708663940430e-02,7.333333333333333925e-01
8.573047816753387451e-02,7.333333333333333925e-01
6.690715253353118896e-02,7.333333333333333925e-01
1.485799401998519897e-01,7.333333333333333925e-01
8.143023401498794556e-02,7.333333333333333925e-01
7.012996077537536621e-02,7.333333333333333925e-01
7.961209118366241455e-02,7.333333333333333925e-01
9.428711980581283569e-02,7.333333333333333925e-01
8.732221275568008423e-02,7.333333333333333925e-01
1.105997115373611450e-01,7.333333333333333925e-01
4.325353354215621948e-02,7.333333333333333925e-01
7.934141159057617188e-02,8.327113850086175217e-01
7.967349886894226074e-02,8.333325585628742482e-01
1.091988235712051392e-01,8.333333325537030101e-01
5.211544036865234375e-02,8.333333333325688708e-01
6.268519908189773560e-02,8.333333333333325932e-01
1.330921798944473267e-01,8.333333333333333703e-01
5.607876181602478027e-02,8.660447183432667950e-01
7.779279351234436035e-02,9.824413667099785030e-01
7.046288996934890747e-02,9.976877960072627616e-01
1.031056419014930725e-01,9.658914590057920968e-01
6.327159702777862549e-02,9.666264583122482490e-01
1.066391542553901672e-01,9.328561135632669199e-01
5.484706163406372070e-02,9.333325260102558474e-01
1.701818555593490601e-01,9.333332417643950274e-01
8.603678643703460693e-02,8.175582869813986520e-01
6.691780686378479004e-02,6.865371681072921506e-01
8.303803205490112305e-02,6.692833582144034343e-01
8.755196630954742432e-02,6.670112515618419335e-01
9.688749164342880249e-02,6.667120441014221521e-01
9.574565291404724121e-02,6.666726422959348142e-01
4.329129680991172791e-02,6.666674535808089219e-01
5.030452460050582886e-02,6.666667702932204120e-01
4.288412258028984070e-02,6.666666803129618346e-01
9.931743144989013672e-02,7.000000000000000666e-01
1.117297112941741943e-01,7.333333333333333925e-01
4.574363678693771362e-02,7.333333333333333925e-01
5.442173033952713013e-02,7.333333333333333925e-01
7.791580259799957275e-02,7.333333333333333925e-01
1.027942150831222534e-01,7.333333333333333925e-01
1.170877665281295776e-01,7.333333333333418302e-01
1.035689637064933777e-01,7.333333333333346138e-01
5.296818912029266357e-02,7.333333333333335036e-01
1.168498918414115906e-01,7.333333333333333925e-01
7.939361780881881714e-02,7.333333333333333925e-01
7.606337964534759521e-02,7.333333333333333925e-01
1.561905294656753540e-01,7.333333333333333925e-01
6.845379620790481567e-02,7.333333333333333925e-01
5.969154089689254761e-02,7.333333333333333925e-01
1.436689645051956177e-01,7.333333333333333925e-01
3.771078214049339294e-02,7.333333333333333925e-01
3.758236393332481384e-02,8.327113850086175217e-01
6.464737653732299805e-02,9.491080333766447330e-01
6.293784081935882568e-02,9.643544626739294356e-01
6.009280681610107422e-02,9.992248032575199446e-01
1.010995507240295410e-01,9.999597916488843774e-01
5.419327318668365479e-02,9.999947197155046874e-01
9.633594006299972534e-02,8.842242703604222820e-01
1.105452701449394226e-01,7.532037447936930086e-01
6.765723228454589844e-02,7.017246972154761453e-01
6.703996658325195312e-02,7.003410711457429549e-01
1.337754726409912109e-01,7.000453636283507919e-01
7.888501882553100586e-02,7.000059755495539049e-01
9.071169793605804443e-02,8.157758212040281398e-01
1.404746770858764648e-01,9.467962672641928590e-01
8.712595701217651367e-02,8.482749542625001027e-01
1.079929172992706299e-01,7.195259199028806174e-01
6.699039041996002197e-02,8.183463488486646398e-01
7.145059108734130859e-02,7.155847043751327741e-01
7.008290290832519531e-02,7.020523067489885527e-01
8.385589718818664551e-02,8.160452969107035992e-01
1.101610437035560608e-01,7.152816851898867734e-01
1.544730216264724731e-01,8.177874372815215898e-01
1.079988181591033936e-01,7.155111028518875704e-01
6.158863380551338196e-02,8.178176486608795814e-01
7.943470031023025513e-02,8.312901155986892610e-01
7.693183422088623047e-02,7.172892333298684919e-01
5.295594036579132080e-02,7.347201512454940575e-01
1.021631509065628052e-01,7.000000000000000666e-01
8.083194494247436523e-02,7.333333333333333925e-01
8.605720102787017822e-02,7.000000000000000666e-01
1.212979853153228760e-01,7.333333333333333925e-01
1.088794767856597900e-01,8.491069057290984157e-01
7.071752846240997314e-02,7.485794369910540036e-01
8.217588812112808228e-02,8.511160854047371549e-01
5.629985034465789795e-02,7.488438192036553920e-01
3.503219783306121826e-02,8.511509007456133924e-01
7.016318291425704956e-02,8.646234382326185575e-01
6.584011018276214600e-02,8.663975995477796177e-01
1.215381026268005371e-01,8.666312339596528025e-01
8.929304033517837524e-02,8.666620006311752666e-01
2.739339694380760193e-02,8.333333333333333703e-01
8.021520823240280151e-02,8.333333333333333703e-01
1.098904684185981750e-01,8.333333333333333703e-01
8.895651996135711670e-02,8.333333333333333703e-01
7.767693698406219482e-02,8.333333333333333703e-01
8.311270177364349365e-02,8.333333333333333703e-01
9.891973435878753662e-02,8.333333333333333703e-01
8.781917393207550049e-02,7.993780516752840848e-01
1.017742305994033813e-01,9.157747000433115181e-01
7.937821745872497559e-02,9.310211293405959987e-01
6.466417759656906128e-02,9.330288455652476776e-01
8.815900981426239014e-02,9.332932361786904218e-01
6.360948085784912109e-02,8.175530187560414719e-01
3.857621550559997559e-02,8.023115086427710096e-01
8.007905632257461548e-02,8.003043961998711486e-01
1.551844775676727295e-01,9.158151193898321774e-01
7.632981985807418823e-02,9.310264080403619635e-01
1.134148985147476196e-01,9.658921566596628816e-01
2.354984432458877563e-01,8.508513308779058759e-01
7.317128032445907593e-02,7.198652342520034386e-01
7.392650842666625977e-02,7.026159979961783542e-01
1.442975103855133057e-01,7.003444935635533275e-01
4.075179249048233032e-02,8.158203997011000963e-01
1.010457873344421387e-01,7.152520690964411232e-01
9.903542697429656982e-02,7.020085029262803644e-01
1.164188012480735779e-01,7.002644942125143546e-01
5.127033963799476624e-02,7.000348305135820626e-01
5.110049247741699219e-02,7.000045867342988837e-01
1.047314554452896118e-01,7.000006040143933461e-01
7.266898453235626221e-02,7.000000795409899723e-01
6.131038069725036621e-02,7.000000104745337515e-01
1.170042306184768677e-01,7.000000013793624687e-01
9.947638958692550659e-02,7.000000001816445439e-01
1.061605811119079590e-01,7.000000000239202658e-01
1.138800308108329773e-01,7.000000000031499914e-01
1.109518855810165405e-01,7.333333333333333925e-01
7.895256578922271729e-02,7.333333333333333925e-01
8.863420039415359497e-02,7.333333333333333925e-01
7.723116874694824219e-02,7.333333333333333925e-01
8.829070627689361572e-02,7.333333333333333925e-01
1.193706691265106201e-01,8.660447183419508477e-01
1.038775295019149780e-01,9.824413667099781700e-01
6.089155375957489014e-02,9.976877960072627616e-01
1.105684936046600342e-01,9.996955122319143294e-01
1.151417344808578491e-01,9.999599028453571847e-01
9.791597723960876465e-02,9.999947197162611934e-01
1.188893020153045654e-01,8.842242703604403786e-01
6.368531286716461182e-02,7.532037447936931196e-01
1.160278990864753723e-01,7.359500130318169520e-01
1.003856882452964783e-01,7.336779166681131059e-01
6.126389279961585999e-02,7.333787105626047298e-01
1.248534321784973145e-01,7.333393089355420003e-01
1.358588337898254395e-01,7.333341202439123130e-01
6.726197898387908936e-02,7.333334369594178836e-01
5.314249545335769653e-02,7.333333469795667581e-01
9.935212135314941406e-02,7.333333351303682468e-01
1.304850131273269653e-01,7.333333335699799838e-01
9.382322430610656738e-02,7.333333333644967977e-01
6.098405271768569946e-02,7.333333333374371099e-01
5.805177986621856689e-02,7.333333333338738491e-01
8.827145397663116455e-02,7.333333333334044468e-01
1.268614530563354492e-01,7.333333333333427184e-01
8.484289050102233887e-02,7.333333333333346138e-01
7.692422717809677124e-02,7.333333333333335036e-01
9.807278960943222046e-02,7.333333333333333925e-01
1.422600746154785156e-01,7.333333333333333925e-01
6.795474141836166382e-02,7.333333333333333925e-01
7.541476190090179443e-02,7.333333333333333925e-01
6.392730027437210083e-02,7.333333333333333925e-01
8.946429193019866943e-02,7.333333333333333925e-01
9.345157444477081299e-02,7.333333333333333925e-01
7.371053844690322876e-02,7.000000000000000666e-01
6.384883821010589600e-02,6.666666666666666297e-01
9.092987328767776489e-02,6.666666666666666297e-01
4.699989780783653259e-02,7.000000000000000666e-01
6.445949524641036987e-02,8.157732994008070060e-01
6.936835497617721558e-02,7.970801000410924209e-01
1.059636995196342468e-01,7.996947636282388805e-01
1.501200050115585327e-01,7.999599020931643656e-01
1.344929933547973633e-01,7.999947197155236056e-01
1.176846921443939209e-01,9.824417009602194328e-01
1.115143373608589172e-01,9.976877960112222610e-01
7.380589842796325684e-02,9.996955122319305387e-01
7.209436595439910889e-02,9.999599028453571847e-01
9.974275529384613037e-02,9.999947197162611934e-01
6.835843622684478760e-02,9.999993046539931152e-01
7.287804782390594482e-02,9.999999084318016429e-01
8.446508646011352539e-02,9.999999879416364701e-01
7.403782755136489868e-02,9.999999984120672147e-01
9.484987705945968628e-02,9.999999997908896043e-01
6.204782053828239441e-02,9.999999999724629163e-01
7.157065719366073608e-02,9.999999999963736785e-01
5.182095244526863098e-02,9.999999999995224931e-01
8.103595674037933350e-02,9.999999999999370504e-01
1.063335165381431580e-01,8.842249657064389368e-01
8.641109615564346313e-02,7.532038363618904775e-01
1.156277358531951904e-01,7.359500250901803708e-01
1.237123683094978333e-01,7.336779182560456691e-01
4.896544292569160461e-02,7.333787107717152365e-01
1.096230000257492065e-01,7.333393089630790840e-01
1.151783168315887451e-01,7.333341202475384124e-01
9.570568799972534180e-02,7.000000000000000666e-01
8.055925369262695312e-02,7.000000000000000666e-01
1.219394132494926453e-01,7.000000000000000666e-01
7.707486301660537720e-02,7.000000001851306441e-01
7.238288968801498413e-02,8.157750343246149560e-01
1.224249526858329773e-01,7.970780348237216373e-01
5.528077855706214905e-02,8.324503656878277091e-01
7.869976013898849487e-02,7.993793827687625253e-01
7.770941406488418579e-02,6.842182401414663717e-01
4.665568470954895020e-02,7.847532067303911729e-01
7.461977005004882812e-02,6.822171579114885143e-01
5.426143854856491089e-02,7.844895022771950499e-01
9.286031126976013184e-02,6.821824310269023472e-01
8.629133552312850952e-02,6.687098948951750721e-01
3.635368123650550842e-02,6.669357337584868040e-01
4.335360229015350342e-02,6.667020993701161524e-01
9.225463867187500000e-02,6.666713327016888790e-01
1.162467449903488159e-01,6.666672811239536811e-01
6.293970346450805664e-02,7.824417818764054511e-01
5.188407003879547119e-02,8.327113850086175217e-01
6.743808090686798096e-02,9.491080333766447330e-01
4.631441459059715271e-02,8.485794283473740984e-01
9.842118620872497559e-02,7.195660152604520521e-01
9.721229970455169678e-02,7.025765946022041186e-01
6.294707208871841431e-02,7.003393046389733145e-01
6.783656030893325806e-02,7.000446820923751368e-01
9.497751295566558838e-02,7.333333333333333925e-01
4.949294030666351318e-02,7.333333333333333925e-01
5.121491849422454834e-02,7.333334220639224910e-01
3.296944499015808105e-02,7.333333467189994126e-01
6.634800881147384644e-02,7.333333351026398716e-01
7.084463536739349365e-02,7.333333335663539954e-01
6.918649375438690186e-02,7.333333333640191798e-01
6.496244668960571289e-02,7.333333333373742713e-01
8.346832543611526489e-02,8.491083676274181480e-01
8.486312627792358398e-02,8.643544626779590123e-01
1.008113250136375427e-01,8.663621788986063388e-01
1.446235179901123047e-01,8.666265695120248802e-01
1.147472187876701355e-01,8.666613863829276676e-01
6.252017617225646973e-02,8.666659713206598115e-01
9.996369481086730957e-02,8.666665750984682282e-01
9.695693850517272949e-02,8.327113730129104274e-01
1.137015223503112793e-01,7.993338717314547592e-01
9.489648044109344482e-02,7.999991761614758667e-01
8.903957158327102661e-02,7.999999991443784708e-01
8.857924491167068481e-02,7.999999999955619279e-01
7.062458992004394531e-02,9.157750342930749410e-01
4.521597549319267273e-02,8.152460950509400339e-01
7.646699249744415283e-02,6.862326819271471479e-01
2.394611015915870667e-02,6.692432612688699045e-01
4.996914416551589966e-02,6.670059713056399886e-01
4.296880587935447693e-02,6.667113487590418108e-01
9.460081160068511963e-02,6.666725507282139640e-01
6.259578466415405273e-02,6.666674415225082306e-01
6.108503043651580811e-02,6.666667687052960645e-01
5.247089266777038574e-02,6.666666801038524381e-01
6.764522194862365723e-02,6.666666684361727269e-01
8.201719820499420166e-02,6.666666668996880096e-01
6.198869273066520691e-02,6.666666666973525279e-01
7.781571149826049805e-02,8.327113850086175217e-01
6.922511011362075806e-02,9.491080333766447330e-01
7.492832094430923462e-02,9.972255814365776905e-01
6.914825737476348877e-02,9.996954067587001669e-01
1.000165045261383057e-01,9.999599028444642324e-01
4.036939889192581177e-02,8.842196854226903602e-01
8.571799099445343018e-02,7.532031410158847029e-01
1.214159131050109863e-01,7.359499335219821248e-01
8.596336096525192261e-02,7.336779061976822502e-01
5.950481444597244263e-02,7.333787091837825622e-01
7.325164228677749634e-02,7.333393087539685773e-01
8.995479345321655273e-02,7.000000000000000666e-01
1.062236577272415161e-01,8.157733888093275931e-01
2.034362033009529114e-02,7.970759719910308627e-01
5.042828619480133057e-02,9.154702244997526828e-01
1.052652820944786072e-01,9.309810324228765532e-01
6.764942407608032227e-02,8.172485310191145436e-01
7.148945331573486328e-02,6.864963771986788421e-01
1.301106363534927368e-01,6.692779865721169008e-01
3.727176412940025330e-02,6.670105441850798789e-01
1.282452940940856934e-01,6.667119509489268792e-01
4.256419092416763306e-02,6.666726300289395057e-01
4.908282309770584106e-02,6.666674519654022246e-01
7.708239555358886719e-02,6.666667700804919106e-01
6.838430464267730713e-02,6.666666802849481321e-01
7.609253376722335815e-02,6.666666684600205395e-01
6.880477070808410645e-02,6.666666669028286085e-01
9.454073011875152588e-02,6.666666666977661970e-01
3.639865666627883911e-02,6.666666666707620204e-01
8.192270994186401367e-02,6.666666666672060870e-01
3.933269530534744263e-02,7.824417009602905315e-01
1.027352660894393921e-01,6.819127617176788947e-01
5.335319042205810547e-02,6.686743828873761286e-01
7.278947532176971436e-02,6.669310572800934978e-01
7.862330973148345947e-02,6.667014835375706383e-01
6.573553383350372314e-02,7.824462858979517321e-01
9.464687854051589966e-02,6.819133654954777635e-01
8.684328198432922363e-02,6.686744623972096235e-01
6.800882518291473389e-02,6.669310677505242424e-01
3.666123002767562866e-02,6.667014849163926948e-01
9.948799014091491699e-02,8.327113850086175217e-01
1.879490166902542114e-02,9.491080333766447330e-01
1.151438057422637939e-01,9.305590768575441318e-01
5.785389244556427002e-02,8.172535276975704255e-01
4.405660182237625122e-02,9.180471410258888021e-01
6.008342280983924866e-02,9.313203368288859307e-01
7.357740402221679688e-02,9.330682473738999283e-01
9.185090661048889160e-02,9.661599042539198434e-01
7.137854397296905518e-02,9.328708686738945710e-01
5.290920287370681763e-02,8.175573966818627802e-01
5.703130364418029785e-02,0.000000000000000000e+00
7.399325817823410034e-02,9.824417009602194328e-01
4.929692298173904419e-02,9.976877960112222610e-01
2.841579541563987732e-02,9.996955122319305387e-01
7.525375485420227051e-02,9.999599028453571847e-01
6.588115543127059937e-02,8.773028917391645365e-02
5.333378911018371582e-02,9.824417009602194328e-01
6.326532363891601562e-02,9.638923291747313327e-01
7.736787945032119751e-02,6.666666666666665186e-02
1.337443590164184570e-01,9.491083676268861069e-01
7.414788752794265747e-02,9.305589958413978957e-01
3.844639658927917480e-02,9.330287400068412174e-01
6.729584932327270508e-02,9.332932361778022434e-01
5.823931843042373657e-02,9.333280530495833283e-01
7.067346572875976562e-02,9.661939728815625017e-01
8.860068023204803467e-02,9.328753615280588329e-01
1.068504154682159424e-01,9.333332084604294421e-01
5.178324878215789795e-02,9.333333317448379018e-01
3.923726826906204224e-02,8.175582988306523413e-01
5.881106853485107422e-02,6.865371696676875191e-01
6.927263736724853516e-02,6.692833584198875085e-01
8.306922018527984619e-02,6.670112515889013993e-01
4.897139966487884521e-02,6.667120441049857460e-01
1.157679408788681030e-01,6.666726422964042165e-01
4.616082832217216492e-02,6.666674535808708724e-01
6.773259490728378296e-02,6.666667702932285167e-01
1.002578735351562500e-01,6.666666803129629448e-01
9.678082913160324097e-02,6.666666684637098106e-01
8.974794298410415649e-02,6.666666669033144421e-01
4.810082167387008667e-02,6.666666666978301459e-01
5.116017535328865051e-02,6.666666666707704580e-01
5.662940070033073425e-02,6.666666666672070862e-01
8.659680187702178955e-02,6.666666666667379060e-01
1.147170290350914001e-01,6.666666666666759555e-01
6.217952072620391846e-02,6.666666666666678509e-01
8.953464776277542114e-02,6.666666666666668517e-01
5.724006891250610352e-02,6.666666666666668517e-01
1.144635081291198730e-01,6.666666666666668517e-01
7.612569630146026611e-02,7.824417009602194772e-01
7.721204310655593872e-02,6.819127617176694578e-01
5.435192584991455078e-02,6.686743828873749074e-01
6.992343068122863770e-02,6.669310572800933867e-01
5.211119353771209717e-02,6.667014835375705273e-01
1.416004598140716553e-01,6.666712516043987735e-01
7.208326458930969238e-02,7.824423047380278939e-01
8.955373615026473999e-02,8.282215844419860140e-02
1.286253929138183594e-01,8.327113850086175217e-01
8.683687448501586914e-02,9.491080333766447330e-01
9.560430049896240234e-02,9.643544626739294356e-01
9.916299581527709961e-02,9.663621788985810035e-01
7.007825374603271484e-02,8.508515352184709002e-01
7.749395072460174561e-02,7.198652227448191221e-01
5.714073777198791504e-02,7.026159964108403821e-01
1.096464693546295166e-01,7.003444933545139861e-01
8.824966102838516235e-02,7.333333333333333925e-01
8.510291576385498047e-02,7.000000000000000666e-01
6.964179128408432007e-02,7.333333333333333925e-01
1.405639350414276123e-01,7.000000000000000666e-01
9.309452772140502930e-02,7.333333333333333925e-01
3.570384904742240906e-02,7.333333333333333925e-01
5.305423960089683533e-02,8.491083618615472561e-01
9.200701117515563965e-02,8.643544627028507676e-01
3.165650367736816406e-02,8.663621789026937359e-01
7.566338777542114258e-02,6.666666666666665186e-02
1.714455634355545044e-01,9.157750342935528920e-01
3.928968310356140137e-02,9.638923291747313327e-01
5.353354662656784058e-02,9.992108536284298737e-01
6.365304440259933472e-02,8.841845720587944157e-01
1.017048209905624390e-01,7.531985555324788306e-01
9.579560160636901855e-02,7.359493297420641733e-01
9.671940654516220093e-02,7.336778266878392074e-01
1.104260981082916260e-01,7.000000000000000666e-01
7.557658106088638306e-02,7.000025356320894732e-01
8.196313679218292236e-02,7.000007733925861508e-01
5.786026269197463989e-02,7.000001035474877620e-01
5.512287467718124390e-02,7.000000136424704422e-01
5.629748851060867310e-02,8.157750360901180331e-01
9.557981789112091064e-02,7.152460952875876465e-01
1.466116607189178467e-01,7.020077162518633118e-01
1.176526099443435669e-01,7.002643906175293198e-01
9.052532911300659180e-02,7.000348168714443098e-01
7.828310877084732056e-02,7.333333333333333925e-01
5.102499574422836304e-02,8.491072222386701895e-01
1.298059076070785522e-01,9.801295757380664719e-01
2.748022042214870453e-02,9.973833187135801026e-01
1.115779727697372437e-01,9.996554164561098910e-01
1.182808652520179749e-01,3.332879560765247828e-01
1.458412408828735352e-01,8.327113850086175217e-01
4.381415992975234985e-02,7.994206396384210267e-01
9.881730377674102783e-02,7.999992725377128577e-01
8.066605031490325928e-02,7.999999992673099136e-01
4.669078812003135681e-02,6.842249657049791489e-01
8.228838443756103516e-02,7.847539049489942187e-01
7.558076083660125732e-02,6.822172494857389191e-01
1.231175363063812256e-01,6.687144800420177226e-01
2.933790162205696106e-02,7.000000000000000666e-01
1.054843664169311523e-01,7.000320673088409329e-01
6.260520219802856445e-02,7.000046631680287845e-01
1.287657618522644043e-01,7.333333333333333925e-01
6.550206243991851807e-02,8.491066987850236503e-01
5.885419249534606934e-02,9.801295069074441590e-01
8.716245740652084351e-02,8.816082753558979190e-01
5.385046079754829407e-02,7.528592516243786115e-01
5.734793096780776978e-02,7.016796020175787296e-01
6.916788965463638306e-02,7.333333333333333925e-01
6.830645352602005005e-02,8.491514150969697861e-01
5.764764174818992615e-02,9.801353683189160115e-01
6.039327383041381836e-02,9.635899296210047593e-01
7.646192610263824463e-02,9.663220788532176364e-01
1.666073948144912720e-01,1.399455631645249165e-01
1.545248329639434814e-01,8.666666666666666963e-01
5.255367234349250793e-02,9.824417009602194328e-01
9.242898225784301758e-02,9.976877960112222610e-01
1.080999746918678284e-01,9.996955122319305387e-01
6.470005214214324951e-02,9.999599028453571847e-01
1.124236956238746643e-01,9.999947197162611934e-01
8.475967496633529663e-02,9.999993046539931152e-01
6.472691148519515991e-02,9.999999084318016429e-01
6.220936030149459839e-02,9.999999879416364701e-01
9.838268160820007324e-02,9.661946637696882112e-01
7.512901723384857178e-02,9.328469383708259954e-01
5.691324174404144287e-02,8.175580004384009891e-01
2.369411103427410126e-02,6.865371691417282429e-01
7.282595336437225342e-02,7.850583927155018182e-01
8.589734137058258057e-02,6.822573466403166753e-01
8.850905299186706543e-02,6.687197603257484246e-01
2.962603420019149780e-02,6.669370329098378569e-01
5.205242335796356201e-02,6.667022704517755471e-01
9.959983080625534058e-02,6.666713552309607715e-01
6.569584459066390991e-02,6.666672840907712505e-01
8.853110671043395996e-02,6.666667479735446378e-01
1.087211966514587402e-01,6.666666773737452978e-01
3.094275295734405518e-02,6.666666680766523134e-01
6.305725872516632080e-02,6.666666668523437700e-01
9.378451108932495117e-02,6.666666666911179595e-01
7.216994464397430420e-02,6.666666666698866095e-01
8.228658139705657959e-02,6.666666666670906238e-01
7.221540063619613647e-02,6.666666666667224739e-01
5.194467306137084961e-02,6.666666666666740682e-01
1.016782149672508240e-01,6.666666666666675178e-01
1.295223385095596313e-01,7.824417009602195883e-01
9.172799438238143921e-02,6.819127617176694578e-01
7.973417639732360840e-02,6.686743828873749074e-01
8.163511753082275391e-02,6.669310572800933867e-01
1.065482050180435181e-01,6.667014835375705273e-01
4.594151675701141357e-02,6.666712516043987735e-01
5.621525272727012634e-02,7.824423047380278939e-01
6.942196190357208252e-02,9.134629098146098691e-01
8.204188942909240723e-02,9.307166520469171145e-01
1.278977990150451660e-01,9.658515384322154951e-01
6.605878472328186035e-02,9.824417009602194328e-01
9.564378857612609863e-02,9.976877960112222610e-01
1.422563642263412476e-01,9.996955122319305387e-01
1.325071752071380615e-01,9.999599028453571847e-01
7.099850475788116455e-02,9.999947197162611934e-01
1.257489919662475586e-01,9.999993046539931152e-01
2.974617853760719299e-02,9.999999084318016429e-01
6.955251097679138184e-02,9.999999879416364701e-01
7.478909194469451904e-02,8.842249641185144782e-01
8.691143989562988281e-02,7.532038361527809700e-01
7.890562713146209717e-02,8.517250593561961347e-01
1.119488105177879333e-01,7.489240133034223978e-01
1.121138110756874084e-01,8.511614612854986328e-01
8.220888674259185791e-02,7.488497946274456085e-01
8.312904834747314453e-02,7.353766533391423721e-01
1.488712877035140991e-01,7.336024125110530703e-01
4.335949569940567017e-02,8.491438019218945366e-01
4.317943006753921509e-02,7.485840946289462616e-01
4.231948778033256531e-02,7.353416640389284220e-01
4.496558755636215210e-02,7.335978048665804385e-01
