# actor_loss, critic_loss ,rewards
-7.473731040954589844e-01,6.186622381210327148e-01,9.801294985593743680e-01
-7.624667286872863770e-01,6.340972185134887695e-01,9.973833084522633063e-01
-7.617437243461608887e-01,6.341066360473632812e-01,8.838803808112719596e-01
-7.406954169273376465e-01,6.097435951232910156e-01,8.349665958773119234e-01
-7.621207237243652344e-01,6.330884695053100586e-01,8.663849537515680987e-01
-7.518841624259948730e-01,6.291870474815368652e-01,6.666666666666665186e-02
-7.361744642257690430e-01,6.069236993789672852e-01,9.491083676268861069e-01
-7.543642520904541016e-01,6.231253147125244141e-01,8.485794283843360875e-01
-7.589314579963684082e-01,6.275979280471801758e-01,1.347087969264717522e-01
-7.522352933883666992e-01,6.256252527236938477e-01,7.999999999999999334e-01
-7.390649914741516113e-01,6.102101206779479980e-01,6.842249657064471968e-01
-7.379866242408752441e-01,6.119056940078735352e-01,6.689788706554443687e-01
-7.559765577316284180e-01,6.284812092781066895e-01,6.669711544347362020e-01
-7.622092962265014648e-01,6.356793642044067383e-01,6.667067638213096670e-01
-7.450457811355590820e-01,6.149979829788208008e-01,3.333333333333336063e-02
-7.442987561225891113e-01,6.192106008529663086e-01,8.666666666666666963e-01
-7.557263374328613281e-01,6.257785558700561523e-01,7.508916323731139597e-01
-7.435329556465148926e-01,6.136292219161987305e-01,7.014220383896550004e-01
-7.412269115447998047e-01,6.125811338424682617e-01,7.333333333333333925e-01
-7.443700432777404785e-01,6.177973747253417969e-01,7.333703995551181798e-01
-7.466592192649841309e-01,6.177766919136047363e-01,7.333386018818220942e-01
-7.367897033691406250e-01,6.117466688156127930e-01,7.000000000000000666e-01
-7.494651675224304199e-01,6.221797466278076172e-01,6.666666666666666297e-01
-7.525384426116943359e-01,6.225242018699645996e-01,6.666666666666666297e-01
-7.406483888626098633e-01,6.121841669082641602e-01,6.666666666666666297e-01
-7.564718127250671387e-01,6.268173456192016602e-01,6.666666668177169131e-01
-7.372330427169799805e-01,6.057031154632568359e-01,7.824417009876424300e-01
-7.531934976577758789e-01,6.235206127166748047e-01,8.304113691860783852e-01
-7.462698221206665039e-01,6.150248050689697266e-01,7.991170323237352102e-01
-7.513465881347656250e-01,6.216149330139160156e-01,6.841834297218670757e-01
-7.570021152496337891e-01,6.286367177963256836e-01,7.014212173790203009e-01
-7.515946030616760254e-01,6.212087273597717285e-01,8.160770508978888449e-01
-7.541205883026123047e-01,6.212121248245239258e-01,7.971199168230715948e-01
-7.409946918487548828e-01,6.066020727157592773e-01,8.324555563182219897e-01
-7.456622123718261719e-01,6.186742782592773438e-01,1.666265379959395998e-01
-7.707947492599487305e-01,6.447093486785888672e-01,9.157750342935528920e-01
-7.499279975891113281e-01,6.154924631118774414e-01,9.310211293445557201e-01
-7.773705720901489258e-01,6.481434106826782227e-01,9.330288455652637758e-01
-7.460658550262451172e-01,6.154866218566894531e-01,8.175182018851376853e-01
-7.455732822418212891e-01,6.146126985549926758e-01,6.865318894114857962e-01
-7.268721461296081543e-01,5.968036055564880371e-01,7.850576973710597928e-01
-7.616157531738281250e-01,6.325412392616271973e-01,8.307540240238026064e-01
-7.667630314826965332e-01,6.361894011497497559e-01,3.333333333333336063e-02
-7.420731186866760254e-01,6.128339767456054688e-01,7.508916323731139597e-01
-7.367839217185974121e-01,6.069990396499633789e-01,7.356455373221110206e-01
-7.601739168167114258e-01,6.267610192298889160e-01,7.336378211014028539e-01
-7.460616230964660645e-01,6.106365919113159180e-01,7.333734304879762078e-01
-7.446738481521606445e-01,6.133119463920593262e-01,7.333386136170721992e-01
-7.121863365173339844e-01,5.776250362396240234e-01,8.491090629728930139e-01
-7.632519006729125977e-01,6.318945884704589844e-01,8.304114597309508738e-01
-7.466222643852233887e-01,6.162443161010742188e-01,8.330281067703887432e-01
-7.452788352966308594e-01,6.171348094940185547e-01,8.660061844549552523e-01
-7.520197629928588867e-01,6.180579066276550293e-01,1.999939470497351657e-01
-7.680097818374633789e-01,6.352496147155761719e-01,6.842249657064471968e-01
-7.460281848907470703e-01,6.191248297691345215e-01,6.689788706554443687e-01
-7.326772212982177734e-01,6.005356311798095703e-01,7.000000000000000666e-01
-7.485880255699157715e-01,6.135669946670532227e-01,6.666666666666666297e-01
-7.630585432052612305e-01,6.307862997055053711e-01,7.824454406282965735e-01
-7.461829781532287598e-01,6.089286804199218750e-01,9.134635249961114978e-01
-7.523519992828369141e-01,6.195809841156005859e-01,9.307167331446811742e-01
-7.509737014770507812e-01,6.155371069908142090e-01,9.329887604689846015e-01
-7.502490878105163574e-01,6.199425458908081055e-01,9.661494810310143899e-01
-7.238051295280456543e-01,5.918254852294921875e-01,9.328694940962659610e-01
-7.328672409057617188e-01,5.999112725257873535e-01,1.386052207408556836e-01
-7.524334192276000977e-01,6.208814382553100586e-01,7.999999999999999334e-01
-7.441501617431640625e-01,6.157202720642089844e-01,6.842249657064471968e-01
-7.514257431030273438e-01,6.198401451110839844e-01,7.847539049489972163e-01
-7.628189325332641602e-01,6.319516897201538086e-01,7.979922837792918777e-01
-7.358049154281616211e-01,6.009045839309692383e-01,7.997356093865733984e-01
-7.432403564453125000e-01,6.109334230422973633e-01,9.157402174226488833e-01
-7.401791810989379883e-01,6.088942885398864746e-01,9.638877640239863487e-01
-7.511427402496337891e-01,6.208242177963256836e-01,8.505862574392258901e-01
-7.425094842910766602e-01,6.066797375679016113e-01,8.016392288494582630e-01
-7.433913946151733398e-01,6.126906871795654297e-01,8.002983995579362464e-01
-7.455520629882812500e-01,6.169265508651733398e-01,8.000393996261322416e-01
-7.530511021614074707e-01,6.217834949493408203e-01,8.000051885331792567e-01
-7.375425696372985840e-01,6.022593379020690918e-01,6.842256489701777911e-01
-7.377644777297973633e-01,6.044543981552124023e-01,6.689789606325614590e-01
-7.553554773330688477e-01,6.211988329887390137e-01,7.000000000000000666e-01
-7.548586130142211914e-01,6.199493408203125000e-01,6.666666666666666297e-01
-7.517893314361572266e-01,6.148388385772705078e-01,6.666689201170844514e-01
-7.497814893722534180e-01,6.157388091087341309e-01,6.666673503198036199e-01
-7.420127391815185547e-01,6.089871525764465332e-01,7.824417925089176551e-01
-7.331069707870483398e-01,5.989885330200195312e-01,7.976878080700312568e-01
-7.443765997886657715e-01,6.130364537239074707e-01,0.000000000000000000e+00
-7.516413331031799316e-01,6.185659766197204590e-01,9.824417009602194328e-01
-7.557936310768127441e-01,6.240680813789367676e-01,9.638923291747313327e-01
-7.525042295455932617e-01,6.196708083152770996e-01,9.992384829497377163e-01
-7.484092116355895996e-01,6.168631315231323242e-01,9.661688547070692579e-01
-7.461603879928588867e-01,6.129335761070251465e-01,9.328416426944853290e-01
-7.472242116928100586e-01,6.132171154022216797e-01,9.333325266057584946e-01
-7.618926167488098145e-01,6.232485771179199219e-01,9.333332417642020706e-01
-7.603694200515747070e-01,6.297821998596191406e-01,9.333333212749580499e-01
-7.278004884719848633e-01,5.931098461151123047e-01,2.666666650787339887e-01
-7.338103055953979492e-01,5.991372466087341309e-01,8.327113850086175217e-01
-7.512248754501342773e-01,6.207113265991210938e-01,7.175567607980314344e-01
-7.465692758560180664e-01,6.168714761734008789e-01,7.347507820363540221e-01
-7.546234726905822754e-01,6.239712238311767578e-01,8.494110616379716427e-01
-7.367434501647949219e-01,6.027204394340515137e-01,9.801695933634078095e-01
-7.590502500534057617e-01,6.321650147438049316e-01,9.973885885268879425e-01
-7.468849420547485352e-01,6.098541021347045898e-01,9.996561104232943862e-01
-7.328691482543945312e-01,6.030229330062866211e-01,9.999547141298164021e-01
-7.597000598907470703e-01,6.301660537719726562e-01,9.999940364286178385e-01
-7.497886419296264648e-01,6.199905872344970703e-01,1.733323909418063025e-01
-7.407963275909423828e-01,6.080743074417114258e-01,8.666666666666666963e-01
-7.545121908187866211e-01,6.237583160400390625e-01,8.327113850086175217e-01
-7.405234575271606445e-01,6.098499894142150879e-01,7.175567607980314344e-01
-7.512844204902648926e-01,6.172143220901489258e-01,7.023121980100127670e-01
-7.435920238494873047e-01,6.129223108291625977e-01,8.160795220498323621e-01
-7.252495884895324707e-01,5.986486673355102539e-01,3.333333333333336063e-02
-7.249755859375000000e-01,5.911362767219543457e-01,9.157750342935528920e-01
-7.637511491775512695e-01,6.337653398513793945e-01,9.310211293445557201e-01
-7.556544542312622070e-01,6.252194643020629883e-01,9.658914644650052894e-01
-7.372277975082397461e-01,6.110380887985229492e-01,9.994737364737827923e-01
-7.590860128402709961e-01,6.337269544601440430e-01,9.999946085118415207e-01
-7.499715089797973633e-01,6.182968020439147949e-01,9.999993046530556429e-01
-7.515088319778442383e-01,6.213313937187194824e-01,9.999999084317897635e-01
-7.473418712615966797e-01,6.188135147094726562e-01,9.999999879416364701e-01
-7.407295703887939453e-01,6.086082458496093750e-01,1.733333314278141246e-01
-7.503981590270996094e-01,6.159743070602416992e-01,8.327113850086175217e-01
-7.351298928260803223e-01,6.061556339263916016e-01,7.175567607980314344e-01
-7.512102723121643066e-01,6.228133440017700195e-01,7.023121980100127670e-01
-7.558099031448364258e-01,6.235181093215942383e-01,7.333333333333333925e-01
-7.393096685409545898e-01,6.061179637908935547e-01,7.333699834708462539e-01
-7.454894781112670898e-01,6.150671839714050293e-01,7.333386002709687546e-01
-7.411372661590576172e-01,6.098300218582153320e-01,7.333340286276729403e-01
-7.318675518035888672e-01,6.039165854454040527e-01,7.000000000000000666e-01
-7.579231262207031250e-01,6.306441426277160645e-01,8.157732973075039196e-01
-7.579427361488342285e-01,6.267504692077636719e-01,6.666666666666665186e-02
-7.425006628036499023e-01,6.126356720924377441e-01,8.327113850086175217e-01
-7.537430524826049805e-01,6.248919963836669922e-01,7.994206396384210267e-01
-7.227123379707336426e-01,5.930801033973693848e-01,7.999992725377128577e-01
-7.444328069686889648e-01,6.221122741699218750e-01,7.999999992673099136e-01
-7.648223042488098145e-01,6.398674249649047852e-01,9.157750342932592380e-01
-7.433454990386962891e-01,6.093682050704956055e-01,9.310211293445557201e-01
-7.394026517868041992e-01,6.088397502899169922e-01,9.330288455652637758e-01
-7.611484527587890625e-01,6.330826878547668457e-01,9.332932361786904218e-01
-7.522931694984436035e-01,6.220154762268066406e-01,9.661894073513660475e-01
-7.352513074874877930e-01,6.080377697944641113e-01,9.666658592713580633e-01
-7.549245953559875488e-01,6.254969835281372070e-01,3.333333333333336063e-02
-7.339827418327331543e-01,6.017974615097045898e-01,9.491083676268861069e-01
-7.345526218414306641e-01,6.100811362266540527e-01,9.972256625080646586e-01
-7.304823994636535645e-01,6.033985614776611328e-01,9.996954066735078692e-01
-7.535816431045532227e-01,6.228446960449218750e-01,9.999599028444690063e-01
-7.327439785003662109e-01,6.070418357849121094e-01,8.842196854226903602e-01
-7.462391853332519531e-01,6.160473227500915527e-01,3.438134073542661179e-02
-7.589712738990783691e-01,6.313179135322570801e-01,7.999999999999999334e-01
-7.352523803710937500e-01,6.143084764480590820e-01,8.327113850086175217e-01
-7.767285108566284180e-01,6.455817222595214844e-01,7.175567607980314344e-01
-7.477222681045532227e-01,6.186767816543579102e-01,7.347507820363540221e-01
-7.558189630508422852e-01,6.245883107185363770e-01,7.336342997100010477e-01
-7.538191080093383789e-01,6.222759485244750977e-01,7.000000000000000666e-01
-7.405054569244384766e-01,6.083381175994873047e-01,7.000018686661014788e-01
-7.563503384590148926e-01,6.231717467308044434e-01,6.666666666666666297e-01
-7.491346597671508789e-01,6.264759898185729980e-01,6.666666666666666297e-01
-7.577165365219116211e-01,6.269266605377197266e-01,6.666666666666666297e-01
-7.499559521675109863e-01,6.187078356742858887e-01,7.000000000000000666e-01
-7.711017131805419922e-01,6.408250331878662109e-01,8.157732862448260347e-01
-7.519860863685607910e-01,6.216256618499755859e-01,8.637426256169694616e-01
-7.372776269912719727e-01,6.077399849891662598e-01,9.821368893733620764e-01
-7.532118558883666992e-01,6.222633123397827148e-01,9.976476988533814483e-01
-7.615762948989868164e-01,6.312247514724731445e-01,8.839151976546816281e-01
-7.547149658203125000e-01,6.264252662658691406e-01,8.689380781548029509e-01
-7.615493535995483398e-01,6.322163343429565430e-01,8.669657825827998821e-01
-7.491460442543029785e-01,6.170422434806823730e-01,8.667060564169394299e-01
-7.365441322326660156e-01,6.061335206031799316e-01,3.333333333333336063e-02
-7.435832023620605469e-01,6.157106161117553711e-01,9.157750342935528920e-01
-7.429304122924804688e-01,6.067533493041992188e-01,8.152460950510027615e-01
-7.379152774810791016e-01,6.076176166534423828e-01,6.862326819271554745e-01
-7.434651851654052734e-01,6.151990294456481934e-01,6.692432612688709037e-01
-7.432069778442382812e-01,6.123815774917602539e-01,6.670059713056399886e-01
-7.594490051269531250e-01,6.336206197738647461e-01,6.667113487590418108e-01
-7.374839186668395996e-01,6.086269617080688477e-01,6.666725507282139640e-01
-7.565748691558837891e-01,6.273798346519470215e-01,6.666674415225082306e-01
-7.561460137367248535e-01,6.233009099960327148e-01,7.824418029988488010e-01
-7.410860061645507812e-01,6.071554422378540039e-01,7.976878094484081139e-01
-7.473511695861816406e-01,6.188091039657592773e-01,8.324084841274137503e-01
-7.374569177627563477e-01,6.041500568389892578e-01,8.659607501972623744e-01
-7.513344287872314453e-01,6.259863376617431641e-01,8.666605633183749324e-01
-7.288398146629333496e-01,5.992854833602905273e-01,8.666659704971739764e-01
-7.572446465492248535e-01,6.234514713287353516e-01,7.508915408037896144e-01
-7.361836433410644531e-01,6.118174195289611816e-01,8.514205595573670626e-01
-7.478650212287902832e-01,6.225184202194213867e-01,6.666666666666665186e-02
-7.549461126327514648e-01,6.272599697113037109e-01,9.824417009602194328e-01
-7.562618255615234375e-01,6.246486902236938477e-01,9.976877960112222610e-01
-7.559428215026855469e-01,6.295481920242309570e-01,9.658914644650052894e-01
-7.420618534088134766e-01,6.088550090789794922e-01,9.666264583138995947e-01
-7.391263842582702637e-01,6.067971587181091309e-01,5.439695582846004740e-02
-7.441798448562622070e-01,6.147638559341430664e-01,7.993780516752840848e-01
-7.663629651069641113e-01,6.365246772766113281e-01,7.999992252295410333e-01
-7.534742355346679688e-01,6.183018684387207031e-01,6.842249641184211528e-01
-7.567289471626281738e-01,6.233488917350769043e-01,6.689788706492962866e-01
-7.488149404525756836e-01,6.194088459014892578e-01,6.669711544347124432e-01
-7.482388019561767578e-01,6.234749555587768555e-01,6.667067638213094449e-01
-7.518429756164550781e-01,6.225694417953491211e-01,6.666719469504056583e-01
-7.615550756454467773e-01,6.386102437973022461e-01,7.000000000000000666e-01
-7.589099407196044922e-01,6.335864663124084473e-01,7.000000000000000666e-01
-7.363733053207397461e-01,6.146857142448425293e-01,7.000000000000000666e-01
-7.437450289726257324e-01,6.057857275009155273e-01,6.666666666666666297e-01
-7.385199069976806641e-01,6.058049201965332031e-01,6.666666666666666297e-01
-7.369165420532226562e-01,6.071461439132690430e-01,7.000000000000000666e-01
-7.683857679367065430e-01,6.383029818534851074e-01,8.157732985784763580e-01
-7.502019405364990234e-01,6.193174123764038086e-01,2.801294962344182404e-01
-7.450610399246215820e-01,6.119645833969116211e-01,7.993780516752840848e-01
-7.400531768798828125e-01,6.075552105903625488e-01,8.327539729717544637e-01
-7.557040452957153320e-01,6.229194998741149902e-01,9.491080532676759995e-01
-7.528203129768371582e-01,6.253653168678283691e-01,9.643544626740639947e-01
-7.518292665481567383e-01,6.235773563385009766e-01,9.325581258542025020e-01
-7.428313493728637695e-01,6.156059503555297852e-01,9.661688010428474138e-01
-7.697182893753051758e-01,6.384621858596801758e-01,9.995083046232865476e-01
-7.635867595672607422e-01,6.349674463272094727e-01,3.333325266049004809e-01
-7.595315575599670410e-01,6.288418769836425781e-01,8.660447183419508477e-01
-7.621570825576782227e-01,6.426819562911987305e-01,8.666658918962076852e-01
-7.428640723228454590e-01,6.074993014335632324e-01,7.508916307850879157e-01
-7.219381928443908691e-01,5.883303284645080566e-01,7.014221853767695913e-01
-7.489455938339233398e-01,6.152971386909484863e-01,8.160777376852624831e-01
-7.394471168518066406e-01,6.073496937751770020e-01,3.333333333333336063e-02
-7.619873285293579102e-01,6.347815394401550293e-01,9.157750342935528920e-01
-7.542284131050109863e-01,6.271637082099914551e-01,9.310211293445557201e-01
-7.586328983306884766e-01,6.240466833114624023e-01,9.330288455652637758e-01
-7.529665231704711914e-01,6.187366247177124023e-01,9.332932361786904218e-01
-7.358416318893432617e-01,6.061023473739624023e-01,9.333280530495944305e-01
-7.408559322357177734e-01,6.134803891181945801e-01,3.333333333333336063e-02
